64          -105.08799482   33.04764230  0.000000E+00 -2.109394583679E+01 -2.109394583679E+01 -2.144311815363E+01  2.962752331683E+01  2.961882506518E+01  3.613811716789E+01  3.610457432146E+01 -1.595918158129E+02  9.819861768601E+05  6.256049970893E+07  9.795996325502E+05  6.263664508460E+07  1.608897220723E+03  1.630340338877E+03  9.795700050269E+05  9.795700050270E+05  1.201289819016E+01  1.200355637134E+01  4.736728902132E-01
65          -105.08792640   33.04764545  0.000000E+00 -2.109431855410E+01 -2.109431855410E+01 -2.144344009505E+01  2.961479609027E+01  2.960609069484E+01  3.612550497802E+01  3.609195455321E+01 -1.595902062153E+02  9.819861642193E+05  6.256049971070E+07  9.795996200832E+05  6.263664508095E+07  1.608770910964E+03  1.630214351059E+03  9.795700052871E+05  9.795700052872E+05  1.201336844728E+01  1.200400714116E+01  4.741586442828E-01
66          -105.08785798   33.04764860  0.000000E+00 -2.109469128617E+01 -2.109469128617E+01 -2.144376205317E+01  2.960206867915E+01  2.959335614098E+01  3.611289260892E+01  3.607933460598E+01 -1.595885963045E+02  9.819861515783E+05  6.256049971247E+07  9.795996076160E+05  6.263664507730E+07  1.608644582567E+03  1.630088344620E+03  9.795700055473E+05  9.795700055473E+05  1.201383711332E+01  1.200445732555E+01  4.746443163742E-01
67          -105.08778957   33.04765175  0.000000E+00 -2.109506397862E+01 -2.109506397862E+01 -2.144408398098E+01  2.958934292856E+01  2.958062325019E+01  3.610028188792E+01  3.606671630964E+01 -1.595869863190E+02  9.819861389390E+05  6.256049971424E+07  9.795995951504E+05  6.263664507365E+07  1.608518254364E+03  1.629962338345E+03  9.795700058075E+05  9.795700058075E+05  1.201430536792E+01  1.200490686257E+01  4.751298393821E-01
68          -105.08772115   33.04765490  0.000000E+00 -2.109543674016E+01 -2.109543674016E+01 -2.144440597245E+01  2.957661514955E+01  2.956788833154E+01  3.608766915981E+01  3.605409600669E+01 -1.595853757816E+02  9.819861262977E+05  6.256049971601E+07  9.795995826828E+05  6.263664507000E+07  1.608391888693E+03  1.629836294665E+03  9.795700060677E+05  9.795700060677E+05  1.201477321113E+01  1.200535587619E+01  4.756153474680E-01
69          -105.08765274   33.04765805  0.000000E+00 -2.109580946204E+01 -2.109580946204E+01 -2.144472793357E+01  2.956388903321E+01  2.955515507751E+01  3.607505808230E+01  3.604147735615E+01 -1.595837651696E+02  9.819861136580E+05  6.256049971778E+07  9.795995702169E+05  6.263664506635E+07  1.608265523219E+03  1.629710251152E+03  9.795700063279E+05  9.795700063279E+05  1.201524103613E+01  1.200580424264E+01  4.761007064520E-01
70          -105.08758432   33.04766120  0.000000E+00 -2.109618225297E+01 -2.109618225297E+01 -2.144504995832E+01  2.955116089005E+01  2.954241979707E+01  3.606244499927E+01  3.602885670044E+01 -1.595821540056E+02  9.819861010163E+05  6.256049971955E+07  9.795995577489E+05  6.263664506270E+07  1.608139120273E+03  1.629584170231E+03  9.795700065881E+05  9.795700065881E+05  1.201570844981E+01  1.200625208554E+01  4.765860504510E-01
71          -105.08751591   33.04766435  0.000000E+00 -2.109655500420E+01 -2.109655500420E+01 -2.144537195270E+01  2.953843441045E+01  2.952968618278E+01  3.604983356720E+01  3.601623769868E+01 -1.595805427669E+02  9.819860883763E+05  6.256049972132E+07  9.795995452827E+05  6.263664505904E+07  1.608012717527E+03  1.629458089480E+03  9.795700068482E+05  9.795700068483E+05  1.201617348675E+01  1.200669928144E+01  4.770712453314E-01
72          -105.08744750   33.04766749  0.000000E+00 -2.109692776753E+01 -2.109692776753E+01 -2.144569396207E+01  2.952570808468E+01  2.951695272492E+01  3.603722229304E+01  3.600361885705E+01 -1.595789311440E+02  9.819860757361E+05  6.256049972307E+07  9.795995328157E+05  6.263664505539E+07  1.607886288371E+03  1.629331982333E+03  9.795700071076E+05  9.795700071076E+05  1.201663929185E+01  1.200714581120E+01  4.775562739208E-01
73          -105.08737908   33.04767064  0.000000E+00 -2.109730060241E+01 -2.109730060241E+01 -2.144601603663E+01  2.951297940044E+01  2.950421690748E+01  3.602460868173E+01  3.599099767786E+01 -1.595773190397E+02  9.819860630939E+05  6.256049972484E+07  9.795995203472E+05  6.263664505174E+07  1.607759829544E+03  1.629205845580E+03  9.795700073678E+05  9.795700073678E+05  1.201710429277E+01  1.200759189813E+01  4.780413716608E-01
74          -105.08731067   33.04767379  0.000000E+00 -2.109767339753E+01 -2.109767339753E+01 -2.144633808076E+01  2.950025238189E+01  2.949148275850E+01  3.601199672456E+01  3.597837815490E+01 -1.595757068609E+02  9.819860504533E+05  6.256049972661E+07  9.795995078804E+05  6.263664504809E+07  1.607633370921E+03  1.629079709002E+03  9.795700076280E+05  9.795700076280E+05  1.201756809656E+01  1.200803733836E+01  4.785263202548E-01
75          -105.08724226   33.04767693  0.000000E+00 -2.109804620468E+01 -2.109804620468E+01 -2.144666013983E+01  2.948752552019E+01  2.947874876849E+01  3.599938492798E+01  3.596575879459E+01 -1.595740942975E+02  9.819860378126E+05  6.256049972836E+07  9.795994954129E+05  6.263664504444E+07  1.607506885976E+03  1.628953546116E+03  9.795700078873E+05  9.795700078874E+05  1.201803266852E+01  1.200848211250E+01  4.790111025473E-01
76          -105.08717385   33.04768008  0.000000E+00 -2.109841902897E+01 -2.109841902897E+01 -2.144698221706E+01  2.947479814654E+01  2.946601426682E+01  3.598677262442E+01  3.595313892791E+01 -1.595724814918E+02  9.819860251717E+05  6.256049973013E+07  9.795994829457E+05  6.263664504078E+07  1.607380390113E+03  1.628827372330E+03  9.795700081475E+05  9.795700081476E+05  1.201849565045E+01  1.200892638238E+01  4.794958868634E-01
77          -105.08710543   33.04768322  0.000000E+00 -2.109879191963E+01 -2.109879191963E+01 -2.144730435619E+01  2.946206908572E+01  2.945327807974E+01  3.597415865428E+01  3.594051739622E+01 -1.595708680623E+02  9.819860125288E+05  6.256049973188E+07  9.795994704760E+05  6.263664503713E+07  1.607253849141E+03  1.628701153497E+03  9.795700084069E+05  9.795700084069E+05  1.201895822154E+01  1.200937004731E+01  4.799805718432E-01
78          -105.08703702   33.04768636  0.000000E+00 -2.109916477045E+01 -2.109916477045E+01 -2.144762646483E+01  2.944934169449E+01  2.944054356438E+01  3.596154634202E+01  3.592789752399E+01 -1.595692545583E+02  9.819859998876E+05  6.256049973364E+07  9.795994580080E+05  6.263664503348E+07  1.607127308438E+03  1.628574934903E+03  9.795700086663E+05  9.795700086663E+05  1.201942038185E+01  1.200981306593E+01  4.804651076739E-01
79          -105.08696861   33.04768951  0.000000E+00 -2.109953763835E+01 -2.109953763835E+01 -2.144794859158E+01  2.943661379344E+01  2.942780853931E+01  3.594893352421E+01  3.591527714732E+01 -1.595676408119E+02  9.819859872461E+05  6.256049973540E+07  9.795994455402E+05  6.263664502983E+07  1.607000756728E+03  1.628448705319E+03  9.795700089264E+05  9.795700089265E+05  1.201988252439E+01  1.201025558028E+01  4.809496454179E-01
80          -105.08690020   33.04769265  0.000000E+00 -2.109991051818E+01 -2.109991051818E+01 -2.144827073317E+01  2.942388605280E+01  2.941507367742E+01  3.593632087053E+01  3.590265693749E+01 -1.595660266806E+02  9.819859746045E+05  6.256049973716E+07  9.795994330719E+05  6.263664502617E+07  1.606874178843E+03  1.628322449577E+03  9.795700091858E+05  9.795700091858E+05  1.202034268438E+01  1.201069742866E+01  4.814340168423E-01
81          -105.08683179   33.04769579  0.000000E+00 -2.110028341248E+01 -2.110028341248E+01 -2.144859289123E+01  2.941115813879E+01  2.940233864344E+01  3.592370804864E+01  3.589003656002E+01 -1.595644122357E+02  9.819859619628E+05  6.256049973891E+07  9.795994206033E+05  6.263664502252E+07  1.606747582383E+03  1.628196175274E+03  9.795700094452E+05  9.795700094452E+05  1.202080243381E+01  1.201113869194E+01  4.819183060418E-01
82          -105.08676338   33.04769893  0.000000E+00 -2.110065632125E+01 -2.110065632125E+01 -2.144891506573E+01  2.939843005230E+01  2.938960343812E+01  3.591109505887E+01  3.587741601565E+01 -1.595627974771E+02  9.819859493209E+05  6.256049974066E+07  9.795994081346E+05  6.263664501887E+07  1.606620967347E+03  1.628069882413E+03  9.795700097045E+05  9.795700097046E+05  1.202126334444E+01  1.201157937012E+01  4.824025129955E-01
83          -105.08669498   33.04770207  0.000000E+00 -2.110102919007E+01 -2.110102919007E+01 -2.144923720963E+01  2.938570363895E+01  2.937686990838E+01  3.589848372911E+01  3.586479713458E+01 -1.595611826442E+02  9.819859366806E+05  6.256049974241E+07  9.795993956675E+05  6.263664501522E+07  1.606494352590E+03  1.627943589799E+03  9.795700099639E+05  9.795700099639E+05  1.202172187993E+01  1.201201940264E+01  4.828865707784E-01
84          -105.08662657   33.04770521  0.000000E+00 -2.110140212770E+01 -2.110140212770E+01 -2.144955941696E+01  2.937297520909E+01  2.936413436261E+01  3.588587040486E+01  3.585217625864E+01 -1.595595672581E+02  9.819859240384E+05  6.256049974416E+07  9.795993831985E+05  6.263664501156E+07  1.606367700403E+03  1.627817259820E+03  9.795700102233E+05  9.795700102233E+05  1.202217961215E+01  1.201245891076E+01  4.833706131928E-01
85          -105.08655816   33.04770835  0.000000E+00 -2.110177507974E+01 -2.110177507974E+01 -2.144988164070E+01  2.936024660887E+01  2.935139864773E+01  3.587325691417E+01  3.583955521801E+01 -1.595579515583E+02  9.819859113959E+05  6.256049974591E+07  9.795993707292E+05  6.263664500791E+07  1.606241029641E+03  1.627690911282E+03  9.795700104826E+05  9.795700104827E+05  1.202263771981E+01  1.201289783381E+01  4.838545733013E-01
86          -105.08648975   33.04771148  0.000000E+00 -2.110214804357E+01 -2.110214804357E+01 -2.145020387916E+01  2.934751817438E+01  2.933866310128E+01  3.586064359311E+01  3.582693434944E+01 -1.595563354731E+02  9.819858987534E+05  6.256049974765E+07  9.795993582593E+05  6.263664500426E+07  1.606114332941E+03  1.627564536821E+03  9.795700107412E+05  9.795700107412E+05  1.202309502429E+01  1.201333609105E+01  4.843383671012E-01
87          -105.08642134   33.04771462  0.000000E+00 -2.110252102437E+01 -2.110252102437E+01 -2.145052613564E+01  2.933478923541E+01  2.932592705051E+01  3.584802977308E+01  3.581431298177E+01 -1.595547191456E+02  9.819858861106E+05  6.256049974940E+07  9.795993457898E+05  6.263664500060E+07  1.605987625058E+03  1.627438151193E+03  9.795700110005E+05  9.795700110006E+05  1.202355388278E+01  1.201377384401E+01  4.848221625546E-01
88          -105.08635294   33.04771775  0.000000E+00 -2.110289396251E+01 -2.110289396251E+01 -2.145084835978E+01  2.932206230959E+01  2.931319301615E+01  3.583541795233E+01  3.580169361739E+01 -1.595531026723E+02  9.819858734696E+05  6.256049975113E+07  9.795993333214E+05  6.263664499695E+07  1.605860910156E+03  1.627311758516E+03  9.795700112591E+05  9.795700112591E+05  1.202400918824E+01  1.201421087106E+01  4.853057248435E-01
89          -105.08628453   33.04772089  0.000000E+00 -2.110326697198E+01 -2.110326697198E+01 -2.145117064894E+01  2.930933303507E+01  2.930045663249E+01  3.582280380510E+01  3.578907192565E+01 -1.595514857169E+02  9.819858608265E+05  6.256049975288E+07  9.795993208515E+05  6.263664499329E+07  1.605734165152E+03  1.627185335801E+03  9.795700115184E+05  9.795700115185E+05  1.202446408364E+01  1.201464745407E+01  4.857893555726E-01
90          -105.08621613   33.04772402  0.000000E+00 -2.110363993876E+01 -2.110363993876E+01 -2.145149290572E+01  2.929660577511E+01  2.928772226697E+01  3.581019165928E+01  3.577645223891E+01 -1.595498686158E+02  9.819858481851E+05  6.256049975461E+07  9.795993083827E+05  6.263664498964E+07  1.605607413192E+03  1.627058906098E+03  9.795700117770E+05  9.795700117770E+05  1.202491974744E+01  1.201508331137E+01  4.862727531528E-01
91          -105.08614772   33.04772715  0.000000E+00 -2.110401297423E+01 -2.110401297423E+01 -2.145181522584E+01  2.928387650396E+01  2.927498589069E+01  3.579757752377E+01  3.576383056254E+01 -1.595482509609E+02  9.819858355417E+05  6.256049975635E+07  9.795992959120E+05  6.263664498599E+07  1.605480623853E+03  1.626932439079E+03  9.795700120355E+05  9.795700120355E+05  1.202537460839E+01  1.201551864376E+01  4.867561351767E-01
92          -105.08607931   33.04773028  0.000000E+00 -2.110438602398E+01 -2.110438602398E+01 -2.145213756224E+01  2.927114706814E+01  2.926224935071E+01  3.578496322731E+01  3.575120872685E+01 -1.595466329920E+02  9.819858228982E+05  6.256049975808E+07  9.795992834411E+05  6.263664498233E+07  1.605353815997E+03  1.626805953559E+03  9.795700122940E+05  9.795700122941E+05  1.202582788103E+01  1.201595339119E+01  4.872394347876E-01
93          -105.08601091   33.04773341  0.000000E+00 -2.110475903357E+01 -2.110475903357E+01 -2.145245986787E+01  2.925841931294E+01  2.924951449417E+01  3.577235059975E+01  3.573858856225E+01 -1.595450149489E+02  9.819858102563E+05  6.256049975981E+07  9.795992709719E+05  6.263664497868E+07  1.605227008493E+03  1.626679468361E+03  9.795700125526E+05  9.795700125526E+05  1.202628113659E+01  1.201638749393E+01  4.877225851730E-01
94          -105.08594251   33.04773654  0.000000E+00 -2.110513205739E+01 -2.110513205739E+01 -2.145278218974E+01  2.924569139466E+01  2.923677947545E+01  3.575973781356E+01  3.572596823985E+01 -1.595433965917E+02  9.819857976143E+05  6.256049976155E+07  9.795992585025E+05  6.263664497502E+07  1.605100182475E+03  1.626552964665E+03  9.795700128111E+05  9.795700128111E+05  1.202673437506E+01  1.201682101189E+01  4.882056531274E-01
95          -105.08587410   33.04773967  0.000000E+00 -2.110550514984E+01 -2.110550514984E+01 -2.145310457490E+01  2.923296146822E+01  2.922404244888E+01  3.574712304051E+01  3.571334593070E+01 -1.595417776805E+02  9.819857849702E+05  6.256049976328E+07  9.795992460311E+05  6.263664497137E+07  1.604973319073E+03  1.626426423648E+03  9.795700130696E+05  9.795700130697E+05  1.202718681099E+01  1.201725400464E+01  4.886887054001E-01
96          -105.08580570   33.04774280  0.000000E+00 -2.110587820207E+01 -2.110587820207E+01 -2.145342692923E+01  2.922023322434E+01  2.921130710803E+01  3.573450993724E+01  3.570072529492E+01 -1.595401586952E+02  9.819857723279E+05  6.256049976501E+07  9.795992335614E+05  6.263664496772E+07  1.604846456026E+03  1.626299882955E+03  9.795700133282E+05  9.795700133282E+05  1.202763765903E+01  1.201768635299E+01  4.891716084216E-01
97          -105.08573730   33.04774592  0.000000E+00 -2.110625126586E+01 -2.110625126586E+01 -2.145374929809E+01  2.920750515649E+01  2.919857194512E+01  3.572189701320E+01  3.568810484061E+01 -1.595385393238E+02  9.819857596854E+05  6.256049976673E+07  9.795992210910E+05  6.263664496406E+07  1.604719567428E+03  1.626173316726E+03  9.795700135859E+05  9.795700135859E+05  1.202808849018E+01  1.201811803598E+01  4.896543451505E-01
98          -105.08566889   33.04774905  0.000000E+00 -2.110662440085E+01 -2.110662440085E+01 -2.145407173186E+01  2.919477474634E+01  2.918583443876E+01  3.570928176906E+01  3.567548206475E+01 -1.595369194701E+02  9.819857470409E+05  6.256049976846E+07  9.795992086192E+05  6.263664496041E+07  1.604592648509E+03  1.626046720241E+03  9.795700138444E+05  9.795700138445E+05  1.202853969711E+01  1.201854927417E+01  4.901371499218E-01
99          -105.08560049   33.04775217  0.000000E+00 -2.110699749294E+01 -2.110699749294E+01 -2.145439413307E+01  2.918204635787E+01  2.917309895849E+01  3.569666853327E+01  3.566286130178E+01 -1.595352994703E+02  9.819857343981E+05  6.256049977017E+07  9.795991961485E+05  6.263664495675E+07  1.604465722971E+03  1.625920117104E+03  9.795700141021E+05  9.795700141022E+05  1.202898970910E+01  1.201897978765E+01  4.906197216464E-01
100         -105.08553209   33.04775530  0.000000E+00 -2.110737060177E+01 -2.110737060176E+01 -2.145471655212E+01  2.916931747414E+01  2.916036298253E+01  3.568405480809E+01  3.565024004828E+01 -1.595336792282E+02  9.819857217552E+05  6.256049977191E+07  9.795991836781E+05  6.263664495310E+07  1.604338785927E+03  1.625793502479E+03  9.795700143607E+05  9.795700143607E+05  1.202943852628E+01  1.201940979701E+01  4.911022946051E-01
101         -105.08546369   33.04775842  0.000000E+00 -2.110774372207E+01 -2.110774372207E+01 -2.145503898562E+01  2.915658876894E+01  2.914762718789E+01  3.567144126428E+01  3.563761897962E+01 -1.595320585999E+02  9.819857091121E+05  6.256049977362E+07  9.795991712071E+05  6.263664494944E+07  1.604211823451E+03  1.625666862436E+03  9.795700146184E+05  9.795700146184E+05  1.202988693407E+01  1.201983914110E+01  4.915847012566E-01
102         -105.08539529   33.04776154  0.000000E+00 -2.110811685646E+01 -2.110811685646E+01 -2.145536143525E+01  2.914385990671E+01  2.913489123722E+01  3.565882756753E+01  3.562499775926E+01 -1.595304376572E+02  9.819856964688E+05  6.256049977533E+07  9.795991587360E+05  6.263664494579E+07  1.604084842520E+03  1.625540203955E+03  9.795700148761E+05  9.795700148761E+05  1.203033650303E+01  1.202026790053E+01  4.920670253506E-01
103         -105.08532689   33.04776466  0.000000E+00 -2.110849000491E+01 -2.110849000490E+01 -2.145568390098E+01  2.913113088709E+01  2.912215513128E+01  3.564621371890E+01  3.561237638795E+01 -1.595288164002E+02  9.819856838254E+05  6.256049977705E+07  9.795991462647E+05  6.263664494213E+07  1.603957843134E+03  1.625413527035E+03  9.795700151338E+05  9.795700151338E+05  1.203078291428E+01  1.202069607530E+01  4.925492668662E-01
104         -105.08525849   33.04776778  0.000000E+00 -2.110886316740E+01 -2.110886316740E+01 -2.145600638280E+01  2.911840171222E+01  2.910941887081E+01  3.563359971839E+01  3.559975486643E+01 -1.595271948288E+02  9.819856711818E+05  6.256049977876E+07  9.795991337932E+05  6.263664493847E+07  1.603830825294E+03  1.625286831677E+03  9.795700153915E+05  9.795700153915E+05  1.203123009416E+01  1.202112366541E+01  4.930314257838E-01
105         -105.08519009   33.04777090  0.000000E+00 -2.110923634392E+01 -2.110923634392E+01 -2.145632888070E+01  2.910567238228E+01  2.909668245655E+01  3.562098556760E+01  3.558713319543E+01 -1.595255729430E+02  9.819856585381E+05  6.256049978048E+07  9.795991213216E+05  6.263664493482E+07  1.603703789000E+03  1.625160117880E+03  9.795700156492E+05  9.795700156493E+05  1.203167686484E+01  1.202155067089E+01  4.935135020829E-01
106         -105.08512169   33.04777402  0.000000E+00 -2.110960953444E+01 -2.110960953444E+01 -2.145665139465E+01  2.909294289761E+01  2.908394588924E+01  3.560837126599E+01  3.557451137570E+01 -1.595239507427E+02  9.819856458942E+05  6.256049978219E+07  9.795991088498E+05  6.263664493116E+07  1.603576734251E+03  1.625033385645E+03  9.795700159069E+05  9.795700159070E+05  1.203212283379E+01  1.202197709174E+01  4.939954957436E-01
107         -105.08505329   33.04777714  0.000000E+00 -2.110998273896E+01 -2.110998273896E+01 -2.145697392465E+01  2.908021325911E+01  2.907120916964E+01  3.559575681518E+01  3.556188940797E+01 -1.595223282280E+02  9.819856332502E+05  6.256049978391E+07  9.795990963779E+05  6.263664492751E+07  1.603449661047E+03  1.624906634972E+03  9.795700161646E+05  9.795700161647E+05  1.203256800109E+01  1.202240292797E+01  4.944774067463E-01
108         -105.08498490   33.04778026  0.000000E+00 -2.111035590300E+01 -2.111035590300E+01 -2.145729642360E+01  2.906748531384E+01  2.905847414515E+01  3.558314404497E+01  3.554926912290E+01 -1.595207056393E+02  9.819856206079E+05  6.256049978562E+07  9.795990839077E+05  6.263664492385E+07  1.603322588277E+03  1.624779884701E+03  9.795700164224E+05  9.795700164224E+05  1.203301236685E+01  1.202282812114E+01  4.949591684481E-01
109         -105.08491650   33.04778337  0.000000E+00 -2.111072913280E+01 -2.111072913280E+01 -2.145761898394E+01  2.905475570820E+01  2.904573746225E+01  3.557052963501E+01  3.553664719964E+01 -1.595190824234E+02  9.819856079636E+05  6.256049978732E+07  9.795990714349E+05  6.263664492020E+07  1.603195471484E+03  1.624653090468E+03  9.795700166792E+05  9.795700166793E+05  1.203345671619E+01  1.202325270780E+01  4.954408304822E-01
